Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_short,EMA_long,Signal,Position,Daily_Return,Strategy_Return,Cumulative_Strategy_Return
2018-01-22 00:00:00-05:00,180.11199493241577,184.68452470672833,179.72347962873022,184.6645965576172,21059500,0.0,0.0,182.93187315600392,,0,0.0,0.022505518845861605,0.0,1.0
2018-01-23 00:00:00-05:00,185.3420103118217,188.82869144834882,184.84391300660354,188.62945556640625,25678800,0.0,0.0,183.80842429606582,,0,0.0,0.02147059632814874,0.0,1.0
2018-01-24 00:00:00-05:00,189.16738942010926,189.9344635079072,185.81021852787728,185.84010314941406,24334500,0.0,0.0,184.12099027350402,,0,0.0,-0.014787470008946757,-0.0,1.0
2018-01-25 00:00:00-05:00,187.23476845525175,187.90221700042233,185.88991489136106,186.7665557861328,17377700,0.0,0.0,184.52800035237,,0,0.0,0.004985213745678285,0.0,1.0
2018-01-26 00:00:00-05:00,187.03552456905967,189.27696228027344,186.0990992709259,189.27696228027344,17759200,0.0,0.0,185.25860987973974,,0,0.0,0.013441413445645534,0.0,1.0
2018-01-29 00:00:00-05:00,188.03174128483798,188.12139515568742,184.9236188229309,185.27227783203125,20453200,0.0,0.0,185.26071264163073,,0,0.0,-0.02115780177363702,-0.0,1.0
2018-01-30 00:00:00-05:00,186.90602576620643,187.46389230942938,181.14802220108993,186.40792846679688,20858600,0.0,0.0,185.437207383964,,0,0.0,0.006129630660638874,0.0,1.0
2018-01-31 00:00:00-05:00,187.65316619692692,189.10761695674938,184.51515938321674,186.17880249023438,43275100,0.0,0.0,185.55129893877483,,0,0.0,-0.0012291643303321553,-0.0,1.0
2018-02-01 00:00:00-05:00,187.50376144515235,194.57674966138177,187.1750153809443,192.355224609375,54211300,0.0,0.0,186.59805673425177,,0,0.0,0.033174679590414646,0.0,1.0
2018-02-02 00:00:00-05:00,191.3092052354776,193.47096090473357,189.25704678151223,189.555908203125,26677500,0.0,0.0,187.05311080638612,,0,0.0,-0.014552848314542621,-0.0,1.0
2018-02-05 00:00:00-05:00,186.2186580293034,189.88466223389062,179.92271576592663,180.5702362060547,33128200,0.0,0.0,186.0557454832582,,0,0.0,-0.04740380862959659,-0.0,1.0
2018-02-06 00:00:00-05:00,177.89047097464808,185.06306881081963,177.06362766065268,184.6048126220703,37758500,0.0,0.0,185.83252504307544,184.66100402832032,1,0.0,0.022343529591508204,0.0,1.0
2018-02-07 00:00:00-05:00,183.4492328390922,184.3757017382826,179.26521848330205,179.4943389892578,27601900,0.0,0.0,184.85741949633427,184.26356825608474,1,1.0,-0.02768331746190633,-0.02768331746190633,0.9723166825380937
2018-02-08 00:00:00-05:00,180.32118641096724,181.1480297866981,170.82745270272727,170.9270782470703,38478300,0.0,0.0,182.7142900733706,183.2376844092375,-1,1.0,-0.047729977393327294,-0.047729977393327294,0.9259080292613955
2018-02-09 00:00:00-05:00,174.09496578158814,176.22682165377913,166.54380876120825,175.43983459472656,39887600,0.0,0.0,181.59514307665611,182.63784980812127,-1,-1.0,0.026401646795443323,-0.026401646795443323,0.9014625325077711
2018-02-12 00:00:00-05:00,176.3862136477638,176.87435447458842,171.18607661369526,175.7386932373047,32092100,0.0,0.0,180.69415079367897,182.10714545652,-1,-1.0,0.001703482240897669,-0.001703482240897669,0.8999269070928094
2018-02-13 00:00:00-05:00,174.95170622109592,175.30038044214345,172.4413065521623,172.49110412597656,21809400,0.0,0.0,179.43214361403244,181.3674499695551,-1,-1.0,-0.01847964754661524,0.01847964754661524,0.9165572391536
2018-02-14 00:00:00-05:00,172.78994470581395,179.1257427636226,172.55086773805843,178.83685302734375,28929700,0.0,0.0,179.34056044684957,181.1727886663081,-1,-1.0,0.0367888473641671,-0.0367888473641671,0.8828381547818558
2018-02-15 00:00:00-05:00,179.81314597707163,179.81314597707163,176.16706967362848,179.27520751953125,20922100,0.0,0.0,179.33050615033906,181.0268208857868,-1,-1.0,0.002451141835516868,-0.002451141835516868,0.8806741932466795
2018-02-16 00:00:00-05:00,178.30887590547454,179.19548848636992,175.6291100147,176.68507385253906,20645300,0.0,0.0,178.92351656606215,180.69284034476775,-1,-1.0,-0.014447807384130318,0.014447807384130318,0.8933980043588818
2018-02-20 00:00:00-05:00,175.1011329801002,177.27282995989836,174.44364088135035,175.3402099609375,21204900,0.0,0.0,178.3722386268122,180.28109954601157,-1,-1.0,-0.0076116440527623785,0.0076116440527623785,0.90019823196551
2018-02-21 00:00:00-05:00,176.03755596011445,180.58020094285578,175.7287228628652,177.2329864501953,23200800,0.0,0.0,178.19696906117883,180.04662930787185,-1,-1.0,0.010794879792145107,-0.010794879792145107,0.8904807002623407
2018-02-22 00:00:00-05:00,178.0199787096655,179.52424234099507,176.7348943154028,178.3088836669922,18464200,0.0,0.0,178.21418669284242,179.91295656626573,-1,-1.0,0.006070524671202948,-0.006070524671202948,0.8850750152021681
2018-02-23 00:00:00-05:00,179.21541472106438,182.6921395851913,178.8268994085123,182.59251403808594,19007300,0.0,0.0,178.88777551518757,180.11907637179036,-1,-1.0,0.02402365088603098,-0.02402365088603098,0.8638122820290027
2018-02-26 00:00:00-05:00,183.87759833987133,184.95349031585454,182.52277309612094,184.22625732421875,17599700,0.0,0.0,179.7090804088847,180.435013368131,-1,-1.0,0.008947482292686049,-0.008947482292686049,0.8560833369313435
2018-02-27 00:00:00-05:00,183.7480821988486,183.99713083701477,180.76947021484375,180.76947021484375,15849800,0.0,0.0,179.87221730210916,180.46074081787813,-1,-1.0,-0.018763813365059168,0.018763813365059168,0.8721467248904603
2018-02-28 00:00:00-05:00,181.6062840869702,182.18407879645014,177.46211077804614,177.6414337158203,18783000,0.0,0.0,179.52901982729549,180.24387104079676,-1,-1.0,-0.017304008775960833,0.017304008775960833,0.8872383594718903
2018-03-01 00:00:00-05:00,178.32880228417173,179.43457897515495,173.74631592569682,175.27049255371094,23201600,0.0,0.0,178.87386178520555,179.8613034648671,-1,-1.0,-0.01334678015435442,0.01334678015435442,0.8990801348002716
2018-03-02 00:00:00-05:00,172.63056128301415,176.43603207783516,172.3317150536607,175.94789123535156,20025900,0.0,0.0,178.4237124698434,179.56027175490436,-1,-1.0,0.0038648757801205136,-0.0038648757801205136,0.8956053017628945
2018-03-05 00:00:00-05:00,175.5294717648366,180.4606316093951,175.22065389508182,179.71348571777344,16189300,0.0,0.0,178.62213912337108,179.57205744435583,-1,-1.0,0.021401759668633558,-0.021401759668633558,0.876437772336611
2018-03-06 00:00:00-05:00,181.0882448210111,181.68596763373625,178.42840718575698,179.09585571289062,15086800,0.0,0.0,178.69501859868177,179.53542654193544,-1,-1.0,-0.0034367482352034573,0.0034367482352034573,0.8794498683039544
2018-03-07 00:00:00-05:00,178.05982183521985,183.12049204424466,177.39237330145056,183.0109100341797,19097300,0.0,0.0,179.35900189645068,179.80277142595423,-1,-1.0,0.02186010561609697,-0.02186010561609697,0.8602250012987674
2018-03-08 00:00:00-05:00,182.86146142085516,183.69826115923942,180.75949040135447,181.64610290527344,17225900,0.0,0.0,179.7108635901157,179.94456615513263,-1,-1.0,-0.007457517853178053,0.007457517853178053,0.8666401446037032
2018-03-09 00:00:00-05:00,183.21014703861667,184.80404923037216,182.51281387967848,184.52511596679688,18526300,0.0,0.0,180.45151780191281,180.29691614064527,1,-1.0,0.015849572412928836,-0.015849572412928836,0.8529042688758557
2018-03-12 00:00:00-04:00,184.52511268008777,185.39181227714474,183.51896165444987,184.05690002441406,15301200,0.0,0.0,181.00619198998993,180.58614567016593,1,1.0,-0.002537410367849713,-0.002537410367849713,0.8507401007412269
2018-03-13 00:00:00-04:00,184.90366755635839,185.2822263424707,180.42079216566026,181.1878662109375,18067500,0.0,0.0,181.0341418701357,180.6324318656099,1,1.0,-0.015587754727456549,-0.015587754727456549,0.8374789727140609
2018-03-14 00:00:00-04:00,181.90512903701625,183.54884394730013,181.1579831322104,183.48907470703125,16821700,0.0,0.0,181.4118238450427,180.8521736226423,1,1.0,0.012700676619342266,0.012700676619342266,0.8481155223220012
2018-03-15 00:00:00-04:00,182.54271877641273,183.29982126153652,181.49671132146017,183.1603546142578,15614300,0.0,0.0,181.68082857876811,181.02972600661275,1,1.0,-0.0017914968141743426,-0.0017914968141743426,0.8465961260657094
2018-03-16 00:00:00-04:00,183.78794300891505,184.6247428055396,182.71205104151656,184.38565063476562,24403400,0.0,0.0,182.0969550489216,181.2878740549322,1,1.0,0.006689744749011517,0.006689744749011517,0.852259638054591
2018-03-19 00:00:00-04:00,176.33641409740173,176.4958088937093,169.4128641404891,171.90335083007812,88140100,0.0,0.0,180.5287082460226,180.56598765302033,-1,1.0,-0.06769669853221205,-0.06769669853221205,0.7945644742660373
2018-03-20 00:00:00-04:00,166.83271154279652,169.55231855543016,161.33371307268345,167.51011657714844,129851800,0.0,0.0,178.52584798927273,179.56168987795326,-1,-1.0,-0.02555642011465087,0.02555642011465087,0.8148706977785569
2018-03-21 00:00:00-04:00,164.17287741893617,172.7401420828321,162.67858547980882,168.7454071044922,106598800,0.0,0.0,177.02116477622957,178.72966812614857,-1,-1.0,0.0073744234234045525,-0.0073744234234045525,0.8088614962178127
2018-03-22 00:00:00-04:00,165.49781424568926,169.6220592937082,163.09698160450228,164.2625274658203,73743000,0.0,0.0,175.05829749770507,177.61681115227717,-1,-1.0,-0.026565935722896117,0.026565935722896117,0.8303496587350607
2018-03-23 00:00:00-04:00,164.81044311616986,165.96603254283428,158.41487537309263,158.78346252441406,53609700,0.0,0.0,172.55447673258337,176.16809202705693,-1,-1.0,-0.03335553778415068,0.03335553778415068,0.8580464181510548
2018-03-26 00:00:00-04:00,160.20803013438697,160.4869634189798,148.4529302811041,159.45091247558594,126116600,0.0,0.0,170.53854376996838,174.88215513848223,-1,-1.0,0.004203523090883898,-0.004203523090883898,0.8544396002193065
2018-03-27 00:00:00-04:00,155.71517943937639,162.23030080086076,150.17633975514968,151.6407470703125,79117000,0.0,0.0,167.6311904315598,173.0943545178538,-1,-1.0,-0.0489816287910505,0.0489816287910505,0.8962914435416222
2018-03-28 00:00:00-04:00,151.0728937846425,155.28680757405962,150.22613755799242,152.44764709472656,60029200,0.0,0.0,165.2952606874316,171.5061462545363,-1,-1.0,0.005321129313877071,-0.005321129313877071,0.8915221608676156
2018-03-29 00:00:00-04:00,154.5595881451482,160.80573262560793,153.55343705815832,159.1819305419922,59434300,0.0,0.0,164.354748357364,170.55812966126368,-1,-1.0,0.044174400691675775,-0.044174400691675775,0.8521397037079409
2018-04-02 00:00:00-04:00,157.20946460221262,158.59417446359447,153.52354768781052,154.79867553710938,36796000,0.0,0.0,162.88458330809405,169.34586395940565,-1,-1.0,-0.027536134220501274,0.027536134220501274,0.8756043369638611
2018-04-03 00:00:00-04:00,155.95425820529488,156.791057970336,150.23609607606926,155.51593017578125,42543900,0.0,0.0,161.7509443646613,168.28202289912684,-1,-1.0,0.0046334675421686455,-0.0046334675421686455,0.871547252688757
2018-04-04 00:00:00-04:00,151.45147127375333,154.96803716871977,149.9372511510472,154.50979614257812,49885600,0.0,0.0,160.6369215612639,167.2226208409308,-1,-1.0,-0.006469652543413917,0.006469652543413917,0.8771858605888203
2018-04-05 00:00:00-04:00,160.94521125892717,160.9551829342646,156.05389169578038,158.73365783691406,41449600,0.0,0.0,160.34411175751777,166.56962368677566,-1,-1.0,0.027337177316823613,-0.027337177316823613,0.8532060751780932
2018-04-06 00:00:00-04:00,157.12975800467672,160.8057182301267,156.2132608667396,156.60177612304688,41644800,0.0,0.0,159.768367813753,165.80286618187344,-1,-1.0,-0.013430558729123021,0.013430558729123021,0.8646651094788171
2018-04-09 00:00:00-04:00,157.21944319358508,159.91912211801616,155.4462027743921,157.32901000976562,34915200,0.0,0.0,159.39308199775493,165.1510310917113,-1,-1.0,0.004643841881763366,-0.004643841881763366,0.86064974142972
2018-04-10 00:00:00-04:00,157.32901228481057,165.3483821813368,156.4125150395967,164.41195678710938,57889300,0.0,0.0,160.16521658073253,165.09417922212654,-1,-1.0,0.045019966609489925,-0.045019966609489925,0.8219033188080879
2018-04-11 00:00:00-04:00,164.73073453813575,168.008207981833,162.62876338951344,165.6870880126953,56144600,0.0,0.0,161.01473526257297,165.13978759063184,-1,-1.0,0.0077557085902033585,-0.0077557085902033585,0.8155288761780913
2018-04-12 00:00:00-04:00,166.34458018737425,166.81279289396088,162.47935524035324,163.2464141845703,38263000,0.0,0.0,161.3580704813418,164.99414348247325,-1,-1.0,-0.014730621784710185,0.014730621784710185,0.8275421236075805
2018-04-13 00:00:00-04:00,163.9537053997648,165.06943846240648,163.1467902240527,163.89393615722656,19990600,0.0,0.0,161.74820366224714,164.90951214976195,-1,-1.0,0.00396653106220235,-0.00396653106220235,0.8242596520690101
2018-04-16 00:00:00-04:00,165.0893713806867,165.14914062495208,162.76823612380008,164.2027587890625,18119400,0.0,0.0,162.12582752791104,164.85514650663123,-1,-1.0,0.001884283452315616,-0.001884283452315616,0.822706513246205
2018-04-17 00:00:00-04:00,165.19895587419782,168.3568909996307,165.02960461266372,168.0181884765625,22743000,0.0,0.0,163.03234459693434,165.09845742739518,-1,-1.0,0.023236087600704503,-0.023236087600704503,0.803590032634746
2018-04-18 00:00:00-04:00,166.24495414178227,167.48022567592855,165.13917756480512,165.7269287109375,20969600,0.0,0.0,163.44689599908867,165.14680137228305,-1,-1.0,-0.013636974582335815,0.013636974582335815,0.8145485694844044
2018-04-19 00:00:00-04:00,165.5675331021251,167.6894323826201,164.57133854049894,167.46031188964844,22235000,0.0,0.0,164.06434459763634,165.3247637197727,-1,-1.0,0.010459272926817587,-0.010459272926817587,0.8060289836840181
2018-04-20 00:00:00-04:00,167.1514803856669,167.78904430310047,165.17901939121973,165.64723205566406,19119400,0.0,0.0,164.30786574502523,165.34956897637974,-1,-1.0,-0.010826922591540056,0.010826922591540056,0.8147557970969027
2018-04-23 00:00:00-04:00,166.6334896474578,167.80899208245262,164.46177732415987,165.20892333984375,23088100,0.0,0.0,164.44648999038193,165.3387500812616,-1,-1.0,-0.002646037065521356,0.002646037065521356,0.8169116711353694
2018-04-24 00:00:00-04:00,164.80046855255122,165.46793232403024,157.58802923824078,159.0823211669922,35079900,0.0,0.0,163.62123324832197,164.8574863186255,-1,-1.0,-0.03708396646498813,0.03708396646498813,0.8472059961526108
2018-04-25 00:00:00-04:00,159.5306057054729,160.44710293102028,155.59563999990553,159.0823211669922,41083600,0.0,0.0,162.92293908196353,164.41324284542293,-1,-1.0,0.0,-0.0,0.8472059961526108
2018-04-26 00:00:00-04:00,172.5608432478179,175.59924005425344,170.15005395242173,173.4972686767578,77556900,0.0,0.0,164.5497590196242,165.1120140632179,-1,-1.0,0.09061313289887152,-0.09061313289887152,0.7704380066305134
2018-04-27 00:00:00-04:00,176.1371605933562,176.4260655328714,171.94318993977927,172.92941284179688,29804700,0.0,0.0,165.8389365307277,165.7133524308009,1,-1.0,-0.0032729958188500996,0.0032729958188500996,0.7729596470048982
2018-04-30 00:00:00-04:00,173.12865592051585,175.0513194370392,171.0565844923515,171.34547424316406,20750500,0.0,0.0,166.68609617879483,166.14659257021347,1,1.0,-0.009159451666454599,-0.009159451666454599,0.765879760478037
2018-05-01 00:00:00-04:00,171.34547220054188,173.35778956049498,169.58220349204308,173.19839477539062,26025900,0.0,0.0,167.68798827057878,166.68903889368863,1,1.0,0.010813944986939106,0.010813944986939106,0.7741619420744565
2018-05-02 00:00:00-04:00,173.58691239321794,177.40233960878842,173.5370996221139,175.39999389648438,30424500,0.0,0.0,168.87445067456426,167.35911235544216,1,1.0,0.012711429132751917,0.012711429132751917,0.7840026467384096
2018-05-03 00:00:00-04:00,174.46356469701783,175.44978761992516,171.46500923055072,173.3577880859375,24026100,0.0,0.0,169.5641948916986,167.82054895009566,1,1.0,-0.011643135014885564,-0.011643135014885564,0.7748743980704067
2018-05-04 00:00:00-04:00,172.42136155748952,176.30651438036801,172.40143340947594,175.93792724609375,17677800,0.0,0.0,170.5447691000671,168.44496266517243,1,1.0,0.014883318417037161,0.014883318417037161,0.7864071004700985
2018-05-07 00:00:00-04:00,176.67513454151083,178.81694704702093,176.49581159274146,177.2927703857422,18697200,0.0,0.0,171.58292314401712,169.1255632590624,1,1.0,0.007700688310106951,0.007700688310106951,0.7924629764356738
2018-05-08 00:00:00-04:00,177.57167198361958,178.35865896075526,176.43601084656387,178.23912048339844,15577200,0.0,0.0,172.60695350392194,169.82660612247287,1,1.0,0.005337781656844953,0.005337781656844953,0.7966929707750209
2018-05-09 00:00:00-04:00,178.98627753254138,182.31356376610182,178.09966496849148,181.96490478515625,23282800,0.0,0.0,174.04663831641952,170.76032140421773,1,1.0,0.02090329155380255,0.02090329155380255,0.8133464762219962
2018-05-10 00:00:00-04:00,182.4530417668255,185.42171273091753,181.8055213327791,184.82398986816406,21071400,0.0,0.0,175.7046924013033,171.84214205529054,1,1.0,0.015712288511806616,0.015712288511806616,0.8261260107164574
2018-05-11 00:00:00-04:00,184.14658644777188,187.60338308647067,183.47912265811766,186.2784423828125,21207800,0.0,0.0,177.33142316768934,172.95262669586916,1,1.0,0.007869392472729997,0.007869392472729997,0.832627120526716
2018-05-14 00:00:00-04:00,186.99569933670347,187.1451224498361,185.49143572779144,185.9297637939453,15646700,0.0,0.0,178.65424480249794,173.9508680111058,1,1.0,-0.0018718139598281613,-0.0018718139598281613,0.8310685974591825
2018-05-15 00:00:00-04:00,184.17645783832086,184.58488606140637,182.50284304841668,183.61859130859375,15429400,0.0,0.0,179.41799041882038,174.69453903398949,1,1.0,-0.012430352398623445,-0.012430352398623445,0.8207381219253351
2018-05-16 00:00:00-04:00,183.00095070914887,183.61860171697776,181.96491498103146,182.5028533935547,16975500,0.0,0.0,179.89258472262566,175.2951786001099,1,1.0,-0.00607638860034565,-0.00607638860034565,0.8157509981573989
2018-05-17 00:00:00-04:00,181.98482272666638,183.35957614263725,181.52658172182495,183.0607147216797,14840700,0.0,0.0,180.37998933786474,175.89252753253834,1,1.0,0.003056726608662963,0.003056726608662963,0.81824452593951
2018-05-18 00:00:00-04:00,182.79174787853162,183.48908104027484,181.91509178906995,181.9848175048828,13130500,0.0,0.0,180.62688597894444,176.36116522271868,1,1.0,-0.005877269836035759,-0.005877269836035759,0.8134354820687044
2018-05-21 00:00:00-04:00,183.07068727494655,184.59486380835094,182.43312333418083,183.78794860839844,13532900,0.0,0.0,181.11320330655275,176.93245625238634,1,1.0,0.009908140295644463,0.009908140295644463,0.8214951149464963
2018-05-22 00:00:00-04:00,184.22626024119396,184.71440106787708,182.7319683398999,183.10057067871094,12731400,0.0,0.0,181.41895213303863,177.40692659287285,1,1.0,-0.003740059861879863,-0.003740059861879863,0.8184226740403545
2018-05-23 00:00:00-04:00,181.80550137737313,186.19872289444626,181.48671183203604,186.18875122070312,16628100,0.0,0.0,182.1527673772947,178.08245156424442,1,1.0,0.01686603449975621,0.01686603449975621,0.8322262190961018
2018-05-24 00:00:00-04:00,185.17266031545938,186.0891575392267,184.32588881052212,185.2224578857422,12354700,0.0,0.0,182.6250274555174,178.63168281974424,1,1.0,-0.005189858832102656,-0.005189858832102656,0.8279070825026186
2018-05-25 00:00:00-04:00,185.3121287636978,185.62094666594027,183.7480959030199,184.21630859375,10965100,0.0,0.0,182.8698399383224,179.06126941774468,1,1.0,-0.005432112841375014,-0.005432112841375014,0.8234097978082908
2018-05-29 00:00:00-04:00,183.63852146922656,186.09912351548945,183.01092916481662,185.033203125,16398900,0.0,0.0,183.2026650439651,179.5206489336874,1,1.0,0.004434431117884774,0.004434431117884774,0.8270611518384631
2018-05-30 00:00:00-04:00,185.83012112142112,187.28457182497542,184.54503686476966,186.95582580566406,13736900,0.0,0.0,183.7800743919188,180.09258561614715,1,1.0,0.010390690147460857,0.010390690147460857,0.8356548880002186
2018-05-31 00:00:00-04:00,187.15507683608996,191.9866267831306,186.7665615455554,191.05020141601562,30782600,0.0,0.0,184.89855547254908,180.93547913921395,1,1.0,0.02190023013568765,0.02190023013568765,0.8539559223614357
2018-06-01 00:00:00-04:00,192.335288120905,193.80965179146682,191.3390935757941,193.2517852783203,17307200,0.0,0.0,186.18366775036003,181.88288730376058,1,1.0,0.011523588281965091,0.011523588281965091,0.8637965588216746
2018-06-04 00:00:00-04:00,191.1099719462899,193.24182782164374,190.7413848017123,192.54449462890625,18939800,0.0,0.0,187.1622565009056,182.7030109441564,1,1.0,-0.0036599436760463844,-0.0036599436760463844,0.8606351120688246
2018-06-05 00:00:00-04:00,193.56062059956736,194.25795380384668,191.88700570857324,192.20579528808594,15544300,0.0,0.0,187.9381855450872,183.4339943552279,1,1.0,-0.0017590705019797648,-0.0017590705019797648,0.8591211942302163
2018-06-06 00:00:00-04:00,190.30304430320598,191.79733613317453,188.3903525849329,190.6118621826172,22558900,0.0,0.0,188.3495204123995,183.98613803425783,1,1.0,-0.00829284623327664,-0.00829284623327664,0.851996634270716
2018-06-07 00:00:00-04:00,190.0241251940797,190.24328922818577,186.05927483286456,187.46389770507812,21503200,0.0,0.0,188.2132707651193,184.25365800893633,1,1.0,-0.016515050225589523,-0.016515050225589523,0.837925867063702
2018-06-08 00:00:00-04:00,186.81636882061974,188.75894521614688,185.7205486996952,188.38040161132812,12677100,0.0,0.0,188.23898320299756,184.57109982450493,1,1.0,0.004888962181357481,0.004888962181357481,0.8420224549385575
2018-06-11 00:00:00-04:00,188.09148934360076,191.86707517622122,188.0815328704249,190.81109619140625,12928900,0.0,0.0,188.634692893522,185.0510995450358,1,1.0,0.012903118155004334,0.012903118155004334,0.8528871701637966
2018-06-12 00:00:00-04:00,191.4387261638799,192.5445028455241,190.831046812693,191.6678466796875,11562700,0.0,0.0,189.10133193754746,185.56008009385516,1,1.0,0.0044900454186471705,0.0044900454186471705,0.8567166722948135
2018-06-13 00:00:00-04:00,192.00655671795212,193.75985377859823,191.17971335846048,191.6778106689453,15853800,0.0,0.0,189.49771328083943,186.03067475347748,1,1.0,5.198571085562875e-05,5.198571085562875e-05,0.8567612093200246
2018-06-14 00:00:00-04:00,192.36516211053797,196.5292477826351,192.17588272531142,196.06103515625,19120900,0.0,0.0,190.50745510782568,186.80224093830614,1,1.0,0.022867667738939,0.022867667738939,0.8763533399863666
2018-06-15 00:00:00-04:00,195.04493662393813,196.32007971345936,193.89931889908374,195.10472106933594,21860900,0.0,0.0,191.21472679421188,187.44089325607766,1,1.0,-0.004877634590432223,-0.004877634590432223,0.8720788086218082
2018-06-18 00:00:00-04:00,194.0587061438551,198.82051499368913,193.3912576030574,197.5553436279297,16826000,0.0,0.0,192.19020630709156,188.21892790006626,1,1.0,0.012560549766106544,0.012560549766106544,0.8830325978974694
2018-06-19 00:00:00-04:00,195.49323634787726,197.2066922984748,193.05254738519258,196.7384796142578,19994000,0.0,0.0,192.8899406620402,188.87427803192716,1,1.0,-0.004134861647733135,-0.004134861647733135,0.8793813802747249
2018-06-20 00:00:00-04:00,198.34236478088147,202.77542802008182,198.05345981431628,201.2313232421875,28230900,0.0,0.0,194.17323028975517,189.82481997117796,1,1.0,0.022836628791371938,0.022836628791371938,0.899463486422103
2018-06-21 00:00:00-04:00,201.98841507723162,202.61602255019358,199.32857727384192,200.73321533203125,19045700,0.0,0.0,195.18245875779763,190.6639273066282,1,1.0,-0.0024753000781929657,-0.0024753000781929657,0.8972370443838307
2018-06-22 00:00:00-04:00,200.3945106022527,201.4704026008792,198.5515445007611,200.97230529785156,17420200,0.0,0.0,196.0732043793444,191.45687945979924,1,1.0,0.001191083226683931,0.001191083226683931,0.8983057283777557
2018-06-25 00:00:00-04:00,199.2389178919418,199.2389178919418,192.37513777859334,195.60281372070312,25275100,0.0,0.0,196.00083658570728,191.77579747986877,1,1.0,-0.02671756971285455,-0.02671756971285455,0.8743051824563665
2018-06-26 00:00:00-04:00,196.8480552249382,198.34234709597553,195.48325831289918,198.2427215576172,17897600,0.0,0.0,196.3457419660011,192.27325317815712,1,1.0,0.013496267189098354,0.013496267189098354,0.886105038803611
2018-06-27 00:00:00-04:00,198.4220435709585,199.98607647159196,195.05491598230026,195.09475708007812,18734400,0.0,0.0,196.1532827527822,192.49029193984336,1,1.0,-0.015879344536864348,-0.015879344536864348,0.872034271596597
2018-06-28 00:00:00-04:00,194.43725374356936,196.58903771680806,192.52456194537598,195.48326110839844,18172400,0.0,0.0,196.05020249980006,192.72052033742452,1,1.0,0.0019913606810091355,0.0019913606810091355,0.8737708063575469
2018-06-29 00:00:00-04:00,196.5691195948111,196.84805285799294,193.22190523590623,193.58053588867188,15811600,0.0,0.0,195.67025379039572,192.78667537982815,1,1.0,-0.009733443206021986,-0.009733443206021986,0.8652660078387857
2018-07-02 00:00:00-04:00,192.63414116429692,196.69861687676553,191.4885234770275,196.6089630126953,13961600,0.0,0.0,195.81467059382643,193.0806975054333,1,1.0,0.015644274927336,0.015644274927336,0.8788024671506941
2018-07-03 00:00:00-04:00,193.8096635093186,194.6564198034248,191.7873896765334,191.99658203125,13489500,0.0,0.0,195.22727235343007,192.99730400741922,1,1.0,-0.023459667915279536,-0.023459667915279536,0.8581860531082105
2018-07-05 00:00:00-04:00,193.99893562545014,197.89404483339675,193.29163079392188,197.69480895996094,19684200,0.0,0.0,195.60689336981943,193.35865054223012,1,1.0,0.029678793593229003,0.029678793593229003,0.8836559798429969
